Date,Open,High,Low,Close,Adj Close,Volume,pct_chg,delta,delta^2
2019-07-01,120.70999908447266,121.26000213623047,119.73999786376953,120.25,116.40642547607422,4144700,,1.0,1.0
2019-07-02,120.0999984741211,120.56999969482422,119.62999725341797,120.51000213623047,116.65813446044922,9008500,0.0021623289551722102,1.0021623289551722,1.0021623289551722
2019-07-03,120.87000274658203,121.55999755859375,120.63999938964844,121.55999755859375,117.67455291748047,1809600,0.008712795397699757,1.0087127953976998,1.0108939642826409
2019-07-05,120.9800033569336,121.80999755859375,120.6500015258789,121.69999694824219,117.81009674072266,3377500,0.0011518533096721573,1.0011518533096722,1.0120583658411275
2019-07-08,121.31999969482422,121.94999694824219,121.19999694824219,121.8499984741211,117.9552993774414,5074600,0.0012325143662204052,1.0012325143662204,1.0133057423164802
2019-07-09,121.37999725341797,122.13999938964844,121.25,121.9800033569336,118.08116149902344,1933300,0.0010670323609565102,1.0010670323609565,1.014386972335075
2019-07-10,122.51000213623047,122.5999984741211,121.7699966430664,122.41999816894531,118.50709533691406,2385000,0.003607127779600594,1.0036071277796006,1.0180459957622496
2019-07-11,122.83000183105469,123.05999755859375,122.4000015258789,122.66999816894531,118.74908447265625,1976200,0.002041980145190525,1.0020419801451905,1.0201248254724868
2019-07-12,123.01000213623047,124.11000061035156,123.01000213623047,124.08000183105469,120.11402893066406,2487600,0.011494357738160987,1.011494357738161,1.0318505051540467
2019-07-15,124.3499984741211,124.54000091552734,123.8499984741211,124.4800033569336,120.50125885009766,1996600,0.003223852558114748,1.0032238525581147,1.0351770390446797
2019-07-16,124.30000305175781,124.5999984741211,123.93000030517578,124.31999969482422,120.34635925292969,2051700,-0.0012854604063569086,0.9987145395936431,1.033846359947418
2019-07-17,124.16999816894531,124.3499984741211,123.12999725341797,123.12999725341797,119.19438171386719,2299600,-0.009572184370292502,0.9904278156297075,1.0239501919794454
2019-07-18,122.87999725341797,123.20999908447266,122.1500015258789,122.97000122070312,119.03952026367188,2317200,-0.001299234477066813,0.9987007655229332,1.0226198405872264
2019-07-19,123.3499984741211,123.5199966430664,122.08999633789062,122.16000366210938,118.25540924072266,2064100,-0.006586980703655487,0.9934130192963445,1.015883863430103
2019-07-22,122.37000274658203,122.56999969482422,121.76000213623047,122.2300033569336,118.32315063476562,2017000,0.0005728397075273062,1.0005728397075273,1.0164658020453121
2019-07-23,122.94000244140625,123.05999755859375,122.04000091552734,123.05999755859375,119.12662506103516,2429100,0.006790509058955507,1.0067905090589555,1.0233681222822193
2019-07-24,122.54000091552734,123.69000244140625,122.5199966430664,123.68000030517578,119.72682189941406,2116700,0.005038309765523774,1.0050383097655238,1.0285241678864396
2019-07-25,123.27999877929688,123.63999938964844,122.79000091552734,122.98999786376953,119.05886840820312,2399500,-0.005578979552068208,0.9944210204479318,1.0227860525849932
2019-07-26,123.16999816894531,123.6500015258789,122.76000213623047,123.55000305175781,119.60096740722656,2140200,0.004553201338725943,1.004553201338726,1.0274430034088535
