Date,Open,High,Low,Close,Adj Close,Volume,pct_chg,delta,delta^2
2019-07-01,87.9800033569336,87.9800033569336,86.33000183105469,87.36000061035156,77.09247589111328,9746000,,1.0,1.0
2019-07-02,87.44000244140625,88.87999725341797,87.44000244140625,88.87999725341797,78.43380737304688,7633700,0.01739899343521034,1.0173989934352103,1.0173989934352103
2019-07-03,89.0199966430664,90.01000213623047,88.94999694824219,89.94000244140625,79.3692398071289,5418000,0.01192639329151679,1.0119263932915168,1.029532893965312
2019-07-05,89.30999755859375,89.91000366210938,88.22000122070312,89.62000274658203,79.08686828613281,5375100,-0.0035576946646115326,0.9964423053353885,1.0258701302814095
2019-07-08,89.52999877929688,90.08999633789062,89.38999938964844,89.94000244140625,79.3692398071289,4509700,0.0035703970471365754,1.0035703970471366,1.029532893965312
2019-07-09,89.75,90.38999938964844,89.51000213623047,90.23999786376953,79.63398742675781,4906800,0.003335645147569233,1.0033356451475692,1.0329670503673303
2019-07-10,90.62000274658203,91.0,90.1500015258789,90.76000213623047,80.09285736083984,6833700,0.00576223731737735,1.0057622373173774,1.038919251652578
2019-07-11,90.7699966430664,90.7699966430664,89.23999786376953,89.58000183105469,79.05155944824219,4020600,-0.013001133270927334,0.9869988667290727,1.0254121240041107
2019-07-12,89.6500015258789,89.7699966430664,89.06999969482422,89.45999908447266,78.94566345214844,2948600,-0.001339581367311049,0.998660418632689,1.02403850102898
2019-07-15,89.58000183105469,89.9800033569336,89.30000305175781,89.38999938964844,78.8838882446289,3185700,-0.0007825028610592977,0.9992174971389407,1.02323718797209
2019-07-16,89.2699966430664,89.56999969482422,88.80999755859375,89.18000030517578,78.69857788085938,3611600,-0.0023491535203596925,0.9976508464796403,1.0208334467298026
2019-07-17,89.41000366210938,89.69000244140625,88.36000061035156,88.87999725341797,78.43380737304688,6422000,-0.003364362037308166,0.9966356379626918,1.0173989934352103
2019-07-18,88.6500015258789,89.12000274658203,88.16999816894531,88.87999725341797,78.43380737304688,7048200,0.0,1.0,1.0173989934352103
2019-07-19,88.97000122070312,89.02999877929688,87.30999755859375,87.43000030517578,77.15424346923828,5064600,-0.016313933323709895,0.9836860666762901,1.0008012140926987
2019-07-22,87.52999877929688,87.69000244140625,87.0199966430664,87.3499984741211,77.08366394042969,3265200,-0.000914784795171153,0.9990852152048288,0.9998856963590579
2019-07-23,87.55999755859375,88.33999633789062,87.29000091552734,88.33999633789062,77.9572982788086,4239800,0.01133358605078838,1.0113335860507884,1.0112179869396958
2019-07-24,88.44999694824219,88.5,87.9000015258789,88.41000366210938,78.01905822753906,2946100,0.0007922279259806597,1.0007922279259807,1.0120191020682034
2019-07-25,88.37999725341797,88.44000244140625,87.58000183105469,87.88999938964844,77.5601806640625,5629200,-0.005881608595405874,0.9941183914045941,1.0060668018187642
2019-07-26,88.01000213623047,88.44000244140625,87.62999725341797,88.29000091552734,77.91316223144531,3111900,0.004551066853643482,1.0045510668536435,1.0106454790930726
2019-07-29,88.44000244140625,89.13999938964844,88.37999725341797,88.52999877929688,78.12495422363281,4898200,0.002718308256548063,1.002718308256548,1.0133927250433343
2019-07-30,88.47000122070312,89.55999755859375,88.44999694824219,89.23999786376953,78.75151824951172,3818100,0.00802002423048287,1.0080200242304829,1.0215201592531769
2019-07-31,89.33999633789062,89.9800033569336,88.37999725341797,88.88999938964844,78.44265747070312,5979800,-0.00392196602267425,0.9960780339773257,1.017513791897109
2019-08-01,89.01000213623047,89.72000122070312,88.3499984741211,88.88999938964844,78.44265747070312,8371300,0.0,1.0,1.017513791897109
2019-08-02,88.81999969482422,89.79000091552734,88.66999816894531,89.31999969482422,78.82210540771484,4794000,0.004837265197873197,1.0048372651978732,1.022435775951009
2019-08-05,89.0999984741211,89.1500015258789,86.44999694824219,87.55999755859375,77.26896667480469,6840000,-0.01970435482376931,0.9802956451762307,1.0022893386371543
2019-08-06,87.76000213623047,89.0199966430664,87.54000091552734,88.52999877929688,78.12495422363281,7789000,0.011078025055397012,1.011078025055397,1.013392725043334
2019-08-07,88.19999694824219,89.98999786376953,87.36000061035156,89.38999938964844,78.8838882446289,8674600,0.009714361160758411,1.0097143611607584,1.0232371879720903
2019-08-08,89.58999633789062,90.95999908447266,88.9800033569336,90.95999908447266,80.26935577392578,5766700,0.01756337777114081,1.0175633777711408,1.0412086892539238
2019-08-09,90.80000305175781,91.1500015258789,90.0,90.8499984741211,80.17228698730469,3304800,-0.0012092882231979907,0.998790711776802,1.0399495678481177
2019-08-12,90.73999786376953,90.9800033569336,90.13999938964844,90.61000061035156,79.96050262451172,2944000,-0.0026416155850276235,0.9973583844149724,1.0372024208620474
2019-08-13,90.55999755859375,91.0199966430664,90.01000213623047,90.73999786376953,80.0752182006836,4540200,0.001434653015008891,1.001434653015009,1.0386904464423117
2019-08-14,90.33999633789062,90.4800033569336,89.1500015258789,89.36000061035156,78.8573989868164,4645100,-0.015208440778957444,0.9847915592210426,1.022893584299925
2019-08-15,89.48999786376953,90.44000244140625,89.38999938964844,90.25,79.64281463623047,4582900,0.00995994871128536,1.0099599487112854,1.033081551936655
2019-08-16,90.45999908447266,91.3499984741211,90.25,91.18000030517578,80.4635238647461,3951100,0.010304874736838832,1.0103048747368388,1.0437273279223012
2019-08-19,91.56999969482422,92.05000305175781,91.16999816894531,91.83999633789062,81.04592895507812,3255600,0.00723812557987169,1.0072381255798717,1.0512819573929466
2019-08-20,92.13999938964844,92.20999908447266,91.12000274658203,91.19000244140625,80.47232055664062,2556300,-0.007077572011734756,0.9929224279882652,1.0438414336348605
2019-08-21,91.44000244140625,91.76000213623047,91.08000183105469,91.56999969482422,80.80766296386719,2739400,0.004167177048045145,1.0041671770480451,1.0481913056989023
2019-08-22,91.55999755859375,92.05999755859375,91.05000305175781,91.98999786376953,81.17829132080078,2587300,0.0045865496332855304,1.0045865496332855,1.0529988871476688
2019-08-23,91.91000366210938,92.55000305175781,90.4000015258789,90.69999694824219,80.03993225097656,5776500,-0.01402294937849391,0.9859770506215061,1.0382327370575866
2019-08-26,91.19999694824219,91.4800033569336,90.7699966430664,91.4000015258789,80.65766906738281,2736200,0.007717857812138629,1.0077178578121386,1.0462456696981046
2019-08-27,91.9000015258789,92.12999725341797,91.06999969482422,91.13999938964844,80.42820739746094,3252300,-0.0028448834757446306,0.9971551165242554,1.0432692226808111
2019-08-28,91.12999725341797,91.58000183105469,90.91000366210938,91.44000244140625,80.69295501708984,3498600,0.0032917259776856778,1.0032917259776857,1.0467033790828295
2019-08-29,91.8499984741211,92.25,91.63999938964844,92.1500015258789,81.31950378417969,2688000,0.0077646030803699695,1.00776460308037,1.0548306153642897
2019-08-30,92.41000366210938,92.51000213623047,91.80999755859375,92.22000122070312,81.38127899169922,5678300,0.0007596604091864023,1.0007596604091864,1.0556319284211797
2019-09-03,92.19999694824219,93.23999786376953,92.0,93.13999938964844,82.19314575195312,5927900,0.009976087502098885,1.0099760875020989,1.0661630049091189
2019-09-04,93.5999984741211,94.06999969482422,93.44000244140625,93.91999816894531,82.8814697265625,4757100,0.008374469285877373,1.0083744692858774,1.075091554247469
