Date,Open,High,Low,Close,Adj Close,Volume,pct_chg,delta,delta^2
2019-07-01,296.67999267578125,296.9200134277344,294.3299865722656,295.6600036621094,279.18115234375,78705600,,1.0,1.0
2019-07-02,295.6099853515625,296.489990234375,294.67999267578125,296.42999267578125,279.908203125,61504500,0.0026042258768055326,1.0026042258768055,1.0026042258768055
2019-07-03,297.17999267578125,298.82000732421875,297.0199890136719,298.79998779296875,282.1461486816406,40898900,0.007995283923998509,1.0079952839239985,1.0106203313260913
2019-07-05,297.44000244140625,298.6400146484375,296.010009765625,298.4599914550781,281.8250732421875,51677300,-0.0011379756234610738,0.9988620243765389,1.009470270024468
2019-07-08,297.010009765625,298.260009765625,296.2200012207031,296.82000732421875,280.27655029296875,45841800,-0.005494624489596145,0.9945053755104039,1.0039236099572724
2019-07-09,295.5400085449219,297.5199890136719,295.4800109863281,297.19000244140625,280.6258850097656,41101300,0.0012463929516461913,1.0012463929516462,1.0051748932687143
2019-07-10,298.3699951171875,299.6600036621094,297.7799987792969,298.6099853515625,281.9667053222656,58448500,0.004777963773560545,1.0047779637735605,1.009977582494845
2019-07-11,299.32000732421875,299.5799865722656,298.20001220703125,299.30999755859375,282.627685546875,50826100,0.0023441782740054595,1.0023441782740055,1.012345150000962
2019-07-12,299.8500061035156,300.7300109863281,299.510009765625,300.6499938964844,283.8930358886719,40326000,0.004477092678831118,1.0044770926788311,1.0168775130604815
2019-07-15,301.1300048828125,301.1300048828125,300.19000244140625,300.75,283.98748779296875,33900000,0.00033270243491956286,1.0003327024349196,1.0172158306850916
2019-07-16,300.6499938964844,300.8800048828125,299.44000244140625,299.7799987792969,283.071533203125,36650100,-0.0032253343165298265,0.9967746656834702,1.0139349695590656
2019-07-17,299.75,299.92999267578125,297.739990234375,297.739990234375,281.145263671875,36036300,-0.006804886063438098,0.9931951139365619,1.0070352576154806
2019-07-18,297.19000244140625,299.25,296.70001220703125,298.8299865722656,282.1744384765625,51392600,0.003660651405775317,1.0036606514057753,1.010721662646936
2019-07-19,300.0400085449219,300.07000732421875,296.9800109863281,297.1700134277344,280.60699462890625,58678600,-0.00555487540302646,0.9944451245969735,1.0051072297437924
2019-07-22,297.6099853515625,298.5,297.0400085449219,297.8999938964844,281.2962646484375,43638100,0.0024563536644650608,1.002456353664465,1.0075761285707538
2019-07-23,299.1400146484375,300.0299987792969,298.2200012207031,300.0299987792969,283.3076171875,44564500,0.007150299495005008,1.007150299495005,1.0147805996540524
2019-07-24,299.19000244140625,301.44000244140625,299.0899963378906,301.44000244140625,284.6390686035156,47213200,0.004699666847059802,1.0046996668470598,1.019549730395286
2019-07-25,300.94000244140625,301.0,299.1099853515625,300.0,283.27923583984375,55394100,-0.004777393245219086,0.9952226067547809,1.0146789404001306
2019-07-26,300.760009765625,302.2300109863281,300.6199951171875,302.010009765625,285.1772766113281,45084100,0.006700246722486369,1.0067002467224864,1.0214775396449225
2019-07-29,301.8800048828125,302.010009765625,300.8500061035156,301.4599914550781,284.6579284667969,38126500,-0.0018211413991412462,0.9981788586008588,1.0196172846091822
2019-07-30,299.9100036621094,301.1700134277344,299.489990234375,300.7200012207031,283.9591369628906,45849000,-0.002454846445591796,0.9975451535544082,1.0171142807421953
2019-07-31,300.989990234375,301.20001220703125,295.20001220703125,297.42999267578125,280.8525085449219,104245200,-0.010940406606372854,0.9890595933936271,1.0059866369457273
